CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,cluster
15110.0,12,6,603.0500000000001,3,4,3.0,5
14534.0,15,23,3069.15,3,5,5.0,6
15967.0,295,2,373.43,1,2,3.0,2
16757.0,0,1,106.83000000000001,5,1,1.0,3
12854.0,163,5,1046.55,1,4,4.0,8
13815.0,1,5,2995.01,4,4,5.0,6
18008.0,133,4,71.53,1,4,1.0,2
14389.0,57,5,749.2,2,4,4.0,8
15339.0,252,3,524.96,1,3,3.0,2
12744.0,88,4,4774.93,1,4,5.0,1
16222.0,0,1,677.9200000000001,5,1,4.0,0
14341.0,85,8,1873.77,1,5,5.0,1
13168.0,163,5,1099.34,1,4,4.0,8
16943.0,50,3,431.18,2,3,3.0,4
17515.0,175,4,403.17,1,4,3.0,8
17082.0,285,2,1408.1,1,2,5.0,4
14248.0,0,1,98.58,5,1,1.0,3
12609.0,108,3,846.11,1,3,4.0,4
13002.0,0,1,110.99999999999999,5,1,1.0,3
16133.0,4,41,5677.21,4,5,5.0,6
13049.0,254,2,433.68,1,2,3.0,2
13405.0,130,3,363.351,1,3,3.0,2
14049.0,142,6,4653.12,1,4,5.0,1
16043.0,174,4,598.74,1,4,3.0,8
15812.0,44,4,506.38000000000005,2,4,3.0,8
13837.0,106,2,226.24,1,2,2.0,2
17118.0,0,1,157.02,5,1,1.0,3
14233.0,6,5,901.71,4,4,4.0,5
17075.0,236,5,612.12,1,4,3.0,8
16714.0,0,1,838.88,5,1,4.0,0
13098.0,2,38,9754.02,4,5,5.0,6
15661.0,0,1,19.8,5,1,1.0,3
17027.0,101,7,797.24,1,5,4.0,8
12591.0,0,1,323.1,5,1,2.0,9
17786.0,232,2,238.67,1,2,2.0,2
16124.0,1,2,102.4,4,2,1.0,7
16409.0,51,5,1743.04,2,4,5.0,1
13754.0,166,2,129.6,1,2,1.0,2
15227.0,179,5,891.78,1,4,4.0,8
12997.0,63,7,851.14,2,5,4.0,1
17306.0,61,5,79.34,2,4,1.0,2
16918.0,14,7,898.04,3,5,4.0,6
16882.0,173,3,529.47,1,3,3.0,2
14442.0,197,5,657.1700000000001,1,4,4.0,8
16496.0,183,4,1222.33,1,4,4.0,8
12764.0,0,1,952.88,5,1,4.0,0
17311.0,238,2,727.84,1,2,4.0,4
15910.0,15,8,1157.53,3,5,4.0,6
16949.0,37,6,674.72,2,4,4.0,8
14970.0,69,4,1465.51,2,4,5.0,1
14701.0,162,12,1670.3700000000001,1,5,5.0,1
12645.0,66,5,1386.38,2,4,4.0,8
12468.0,44,3,570.49,2,3,3.0,4
16767.0,63,10,3915.91,2,5,5.0,1
14738.0,22,7,1154.7,3,5,4.0,6
17540.0,292,2,544.9,1,2,3.0,2
14239.0,28,13,1985.6000000000001,2,5,5.0,1
18125.0,172,5,1033.66,1,4,4.0,8
13328.0,0,1,235.68,5,1,2.0,9
15549.0,80,4,1158.31,1,4,4.0,8
15864.0,32,4,329.85,2,4,3.0,8
14662.0,206,4,641.6,1,4,4.0,8
17180.0,185,6,670.22,1,4,4.0,8
15057.0,40,2,807.0,2,2,4.0,4
12574.0,0,1,162.55,5,1,2.0,9
13330.0,93,3,961.38,1,3,4.0,4
13552.0,15,16,2165.56,3,5,5.0,6
12853.0,27,8,1151.8,3,5,4.0,6
13538.0,77,5,699.45,2,4,4.0,8
16755.0,112,5,1165.74,1,4,4.0,8
14133.0,172,5,483.98999999999995,1,4,3.0,8
16523.0,2,22,4746.01,4,5,5.0,6
14659.0,27,10,2269.18,3,5,5.0,6
13141.0,130,6,2257.58,1,4,5.0,1
15365.0,39,8,1682.79,2,5,5.0,1
13707.0,48,2,581.36,2,2,3.0,4
13709.0,28,17,4665.61,2,5,5.0,1
17329.0,301,2,466.56,1,2,3.0,2
14532.0,49,3,200.4,2,3,2.0,2
14805.0,4,4,296.45,4,4,2.0,5
16897.0,14,3,122.88000000000001,3,3,1.0,7
15579.0,245,2,214.1,1,2,2.0,2
14595.0,5,6,1524.96,4,4,5.0,6
13161.0,0,1,95.75,5,1,1.0,3
15415.0,0,1,478.29,5,1,3.0,0
17431.0,0,1,357.4,5,1,3.0,0
17463.0,33,6,1646.81,2,4,5.0,1
14502.0,14,11,1921.67,3,5,5.0,6
12528.0,54,8,1110.43,2,5,4.0,1
15448.0,0,1,405.04,5,1,3.0,0
17314.0,4,11,2023.08,4,5,5.0,6
17373.0,31,4,623.07,2,4,3.0,8
18145.0,75,4,2761.12,2,4,5.0,1
14467.0,7,4,532.51,3,4,3.0,5
15144.0,16,17,5997.62,3,5,5.0,6
14776.0,1,13,1164.66,4,5,4.0,6
16403.0,10,2,161.04999999999998,3,2,1.0,7
16407.0,62,9,1686.23,2,5,5.0,1
17619.0,0,1,202.62,5,1,2.0,9
12778.0,44,6,492.49,2,4,3.0,8
17256.0,205,2,150.29999999999998,1,2,1.0,2
17604.0,95,2,266.02,1,2,2.0,2
14006.0,126,3,503.6,1,3,3.0,2
13600.0,0,1,66.52,5,1,1.0,3
15058.0,25,11,1859.34,3,5,5.0,6
17147.0,58,5,1266.32,2,4,4.0,8
13881.0,49,13,2902.56,2,5,5.0,1
16612.0,87,4,1036.76,1,4,4.0,8
17356.0,0,1,178.22,5,1,2.0,9
12477.0,34,9,6954.610000000001,2,5,5.0,1
12836.0,78,4,1622.6200000000001,1,4,5.0,1
13939.0,85,4,454.57,1,4,3.0,8
16745.0,12,18,4407.53,3,5,5.0,6
13494.0,0,1,296.1,5,1,2.0,9
13802.0,116,3,1068.52,1,3,4.0,4
12929.0,0,1,70.95,5,1,1.0,3
16419.0,16,6,535.61,3,4,3.0,5
17035.0,56,3,311.83,2,3,2.0,2
15203.0,54,6,1757.4,2,4,5.0,1
16515.0,39,5,1370.53,2,4,4.0,8
12373.0,0,1,299.1,5,1,2.0,9
18202.0,112,3,1058.99,1,3,4.0,4
12775.0,172,5,952.14,1,4,4.0,8
14549.0,0,1,224.98000000000002,5,1,2.0,9
15981.0,53,8,2328.48,2,5,5.0,1
16110.0,217,3,1248.68,1,3,4.0,4
17376.0,241,2,185.0,1,2,2.0,2
13110.0,22,7,971.22,3,5,4.0,6
12676.0,46,6,1031.39,2,4,4.0,8
14665.0,29,6,1025.8,2,4,4.0,8
14457.0,0,1,68.64,5,1,1.0,3
15589.0,55,3,413.73,2,3,3.0,4
14411.0,0,1,539.4000000000001,5,1,3.0,0
17560.0,49,4,294.67,2,4,2.0,8
15226.0,0,1,128.91,5,1,1.0,3
14460.0,61,4,99.0,2,4,1.0,2
16156.0,16,13,2640.29,3,5,5.0,6
13728.0,71,6,437.44,2,4,3.0,8
14127.0,134,3,503.01,1,3,3.0,2
16378.0,49,3,362.95,2,3,3.0,4
13894.0,1,4,401.90000000000003,4,4,3.0,5
13824.0,103,5,1171.86,1,4,4.0,8
18250.0,9,2,264.27,3,2,2.0,7
15270.0,92,8,812.4100000000001,1,5,4.0,8
14188.0,22,10,1728.41,3,5,5.0,6
15421.0,157,4,856.94,1,4,4.0,8
17446.0,134,2,120.9,1,2,1.0,2
12414.0,10,3,343.65,3,3,3.0,5
14798.0,92,3,173.74,1,3,2.0,2
12990.0,154,3,351.0,1,3,3.0,2
12350.0,0,1,294.4,5,1,2.0,9
16992.0,26,6,1299.66,3,4,4.0,5
17337.0,60,6,1582.62,2,4,5.0,1
16405.0,8,2,74.85,3,2,1.0,7
17071.0,9,14,1792.53,3,5,5.0,6
13873.0,99,4,316.15000000000003,1,4,2.0,2
17362.0,70,2,276.28,2,2,2.0,2
13394.0,36,10,1945.59,2,5,5.0,1
12502.0,32,5,1511.32,2,4,5.0,1
16030.0,0,1,312.85,5,1,2.0,9
14044.0,77,4,538.52,2,4,3.0,8
13800.0,0,1,486.62,5,1,3.0,0
17672.0,7,3,1977.1200000000001,3,3,5.0,5
12464.0,51,4,76.5,2,4,1.0,2
13581.0,0,1,56.95,5,1,1.0,3
14540.0,66,3,880.11,2,3,4.0,4
16997.0,21,2,117.0,3,2,1.0,7
13539.0,154,4,421.02,1,4,3.0,8
14497.0,0,1,335.52,5,1,3.0,0
17507.0,48,2,574.73,2,2,3.0,4
13208.0,1,6,1075.8,4,4,4.0,5
17334.0,1,3,215.4,4,3,2.0,7
13871.0,23,14,5057.3,3,5,5.0,6
16938.0,171,4,1737.19,1,4,5.0,1
12754.0,31,2,61.62,2,2,1.0,2
12410.0,7,2,270.48,3,2,2.0,7
17929.0,0,1,196.20000000000002,5,1,2.0,9
14778.0,181,2,691.0600000000001,1,2,4.0,4
17517.0,0,1,128.44,5,1,1.0,3
17226.0,0,1,148.99,5,1,1.0,3
13137.0,18,8,3553.89,3,5,5.0,6
13725.0,22,10,1141.42,3,5,4.0,6
13309.0,38,5,1389.78,2,4,5.0,1
12842.0,238,2,582.3100000000001,1,2,3.0,2
16109.0,90,2,208.32,1,2,2.0,2
15090.0,0,1,263.12,5,1,2.0,9
15199.0,35,4,418.70000000000005,2,4,3.0,8
13911.0,5,8,1872.71,4,5,5.0,6
14194.0,5,32,9317.79,4,5,5.0,6
14842.0,8,7,2199.0,3,5,5.0,6
13584.0,0,1,75.75,5,1,1.0,3
17105.0,147,2,560.98,1,2,3.0,2
14438.0,0,1,131.9,5,1,1.0,3
12956.0,0,1,74.67,5,1,1.0,3
15781.0,109,4,243.01000000000002,1,4,2.0,2
14410.0,77,15,498.35,2,5,3.0,8
14600.0,0,1,236.43,5,1,2.0,9
17302.0,18,6,1041.53,3,4,4.0,5
17613.0,21,15,3920.19,3,5,5.0,6
13334.0,108,3,3165.62,1,3,5.0,4
13955.0,151,2,239.31,1,2,2.0,2
17162.0,103,10,1293.26,1,5,4.0,8
17774.0,49,4,997.42,2,4,4.0,8
13809.0,0,1,60.300000000000004,5,1,1.0,3
15407.0,150,4,662.44,1,4,4.0,8
15577.0,154,3,209.53,1,3,2.0,2
16332.0,16,8,1232.3,3,5,4.0,6
14048.0,28,2,365.05,2,2,3.0,4
14475.0,113,5,676.38,1,4,4.0,8
17859.0,0,1,124.81,5,1,1.0,3
12576.0,60,6,1216.46,2,4,4.0,8
12599.0,97,7,764.38,1,5,4.0,8
14562.0,8,22,3730.17,3,5,5.0,6
16951.0,11,4,1110.06,3,4,4.0,5
16998.0,50,5,97.42,2,4,1.0,2
13133.0,31,2,79.95,2,2,1.0,2
17881.0,0,1,133.35000000000002,5,1,1.0,3
15843.0,0,1,80.70000000000002,5,1,1.0,3
17083.0,186,3,1219.0,1,3,4.0,4
15970.0,0,1,314.1,5,1,2.0,9
13590.0,40,7,1411.7,2,5,5.0,1
17537.0,274,2,777.16,1,2,4.0,4
12401.0,0,1,32.85,5,1,1.0,3
12462.0,16,4,612.12,3,4,3.0,5
17843.0,0,1,178.63,5,1,2.0,9
13706.0,0,1,290.89,5,1,2.0,9
17686.0,73,7,4067.48,2,5,5.0,1
14431.0,4,2,294.81,4,2,2.0,7
15809.0,1,5,252.54,4,4,2.0,5
12561.0,0,1,207.05,5,1,2.0,9
14465.0,56,3,506.77000000000004,2,3,3.0,4
18093.0,174,3,375.5,1,3,3.0,2
12857.0,92,2,831.15,1,2,4.0,4
16425.0,0,1,157.4,5,1,1.0,3
16842.0,36,4,931.74,2,4,4.0,8
15796.0,16,9,2047.21,3,5,5.0,6
14555.0,245,2,263.3,1,2,2.0,2
15114.0,41,10,2650.16,2,5,5.0,1
15133.0,130,3,584.1800000000001,1,3,3.0,2
17705.0,27,10,1489.22,3,5,5.0,6
12897.0,97,2,100.50000000000001,1,2,1.0,2
17512.0,70,9,1697.66,2,5,5.0,1
15550.0,102,4,474.38,1,4,3.0,8
14676.0,47,7,697.12,2,5,4.0,1
18159.0,0,1,257.25,5,1,2.0,9
14304.0,79,2,68.05,1,2,1.0,2
13875.0,80,5,1477.82,1,4,5.0,1
15406.0,3,4,275.54,4,4,2.0,5
17282.0,126,2,373.2,1,2,3.0,2
16434.0,4,7,1202.85,4,5,4.0,6
17050.0,91,6,2667.04,1,4,5.0,1
13171.0,28,3,261.51,2,3,2.0,2
17472.0,97,3,668.89,1,3,4.0,4
17255.0,259,2,260.38,1,2,2.0,2
16084.0,0,1,397.58,5,1,3.0,0
17667.0,95,5,1708.07,1,4,5.0,1
12507.0,21,4,342.0,3,4,3.0,5
14631.0,185,3,722.9200000000001,1,3,4.0,4
13381.0,10,7,3033.25,3,5,5.0,6
15236.0,0,1,321.05,5,1,2.0,9
13475.0,26,4,1115.66,3,4,4.0,5
17829.0,0,1,765.34,5,1,4.0,0
13717.0,24,6,1088.32,3,4,4.0,5
13157.0,92,5,1428.33,1,4,5.0,1
14644.0,7,3,374.52000000000004,3,3,3.0,5
12993.0,97,4,414.76,1,4,3.0,8
12989.0,5,13,1268.83,4,5,4.0,6
17571.0,95,3,1082.7,1,3,4.0,4
16979.0,14,6,1137.33,3,4,4.0,5
16738.0,0,1,3.75,5,1,1.0,3
15122.0,29,6,1264.63,2,4,4.0,8
17612.0,28,10,1510.8,2,5,5.0,1
17348.0,14,5,990.68,3,4,4.0,5
13893.0,0,1,195.70000000000002,5,1,2.0,9
14035.0,19,5,876.07,3,4,4.0,5
13623.0,180,6,390.36,1,4,3.0,8
14346.0,177,2,799.46,1,2,4.0,4
16431.0,84,3,567.21,1,3,3.0,2
12616.0,195,3,368.54999999999995,1,3,3.0,2
16317.0,42,3,1055.63,2,3,4.0,4
14760.0,3,2,53.8,4,2,1.0,7
14897.0,45,4,672.58,2,4,4.0,8
13750.0,118,3,243.68,1,3,2.0,2
15810.0,1,7,1077.63,4,5,4.0,6
16509.0,0,1,169.50000000000003,5,1,2.0,9
14386.0,0,1,93.6,5,1,1.0,3
12455.0,54,5,1201.8600000000001,2,4,4.0,8
14530.0,68,6,2017.8500000000001,2,4,5.0,1
15670.0,0,1,157.15,5,1,1.0,3
12653.0,148,2,752.81,1,2,4.0,4
16126.0,72,4,4571.2300000000005,2,4,5.0,1
12352.0,36,8,1010.61,2,5,4.0,1
12372.0,141,3,938.34,1,3,4.0,4
16494.0,0,1,723.93,5,1,4.0,0
14959.0,5,5,607.04,4,4,3.0,5
17422.0,70,10,1493.05,2,5,5.0,1
17175.0,97,4,968.98,1,4,4.0,8
18257.0,28,11,1948.66,2,5,5.0,1
12362.0,8,13,4061.29,3,5,5.0,6
13018.0,10,29,6525.17,3,5,5.0,6
13718.0,49,2,242.4,2,2,2.0,2
15382.0,70,7,5121.72,2,5,5.0,1
14754.0,251,2,608.3,1,2,3.0,2
12500.0,14,9,474.74,3,5,3.0,5
13151.0,92,2,765.77,1,2,4.0,4
12654.0,27,5,499.33,3,4,3.0,5
13085.0,68,3,144.78,2,3,1.0,2
15903.0,17,8,2050.02,3,5,5.0,6
15785.0,3,7,1101.4,4,5,4.0,6
18138.0,0,1,67.80000000000001,5,1,1.0,3
14379.0,251,2,340.15000000000003,1,2,3.0,2
14211.0,4,13,1741.1000000000001,4,5,5.0,6
14371.0,0,1,100.5,5,1,1.0,3
13425.0,60,3,1057.45,2,3,4.0,4
12852.0,4,2,252.35000000000002,4,2,2.0,7
15228.0,57,5,2327.8,2,4,5.0,1
13012.0,12,10,1216.28,3,5,4.0,6
13489.0,52,3,175.44,2,3,2.0,2
12714.0,97,5,3621.0299999999997,1,4,5.0,1
13904.0,257,2,332.64,1,2,3.0,2
15755.0,9,8,2031.1200000000001,3,5,5.0,6
13932.0,0,1,195.8,5,1,2.0,9
14101.0,0,1,2.95,5,1,1.0,3
13799.0,178,2,649.06,1,2,4.0,4
13951.0,60,3,504.09000000000003,2,3,3.0,4
18172.0,5,19,4012.84,4,5,5.0,6
16566.0,41,6,286.63,2,4,2.0,8
16466.0,21,7,1375.92,3,5,4.0,6
16115.0,31,8,1519.47,2,5,5.0,1
14162.0,119,2,198.11,1,2,2.0,2
13301.0,55,4,507.74,2,4,3.0,8
14803.0,113,3,279.45,1,3,2.0,2
13744.0,197,2,992.1,1,2,4.0,4
12988.0,0,1,330.67,5,1,3.0,0
17323.0,4,9,908.99,4,5,4.0,6
12707.0,0,1,417.52000000000004,5,1,3.0,0
18094.0,55,6,1705.46,2,4,5.0,1
15129.0,76,10,1583.27,2,5,5.0,1
17361.0,137,3,430.85,1,3,3.0,2
18155.0,90,4,327.66,1,4,2.0,2
15321.0,21,4,2024.46,3,4,5.0,6
13477.0,20,7,1244.79,3,5,4.0,6
15065.0,127,5,2232.36,1,4,5.0,1
16980.0,36,2,789.01,2,2,4.0,4
15146.0,124,3,1151.02,1,3,4.0,4
12365.0,0,1,307.94,5,1,2.0,9
13410.0,16,6,574.1899999999999,3,4,3.0,5
13044.0,0,1,391.72,5,1,3.0,0
16441.0,224,2,358.75,1,2,3.0,2
16014.0,2,4,560.88,4,4,3.0,5
17994.0,68,5,525.63,2,4,3.0,8
13038.0,103,3,891.46,1,3,4.0,4
17002.0,12,4,795.35,3,4,4.0,5
15722.0,73,5,852.87,2,4,4.0,8
16349.0,0,1,12.65,5,1,1.0,3
16913.0,0,1,53.44,5,1,1.0,3
17442.0,7,9,2087.14,3,5,5.0,6
18114.0,0,1,137.9,5,1,1.0,3
15303.0,0,1,444.42,5,1,3.0,0
12845.0,22,2,54.79,3,2,1.0,7
18188.0,31,4,1342.17,2,4,4.0,8
16045.0,43,4,1133.4,2,4,4.0,8
16573.0,11,4,510.76,3,4,3.0,5
13421.0,250,3,1573.19,1,3,5.0,4
18196.0,195,2,588.43,1,2,3.0,2
13285.0,138,4,2566.02,1,4,5.0,1
13184.0,116,11,1406.61,1,5,5.0,1
18151.0,155,2,560.7,1,2,3.0,2
13804.0,48,7,2303.89,2,5,5.0,1
17499.0,0,1,460.1,5,1,3.0,0
15397.0,0,1,94.0,5,1,1.0,3
14276.0,10,5,1011.14,3,4,4.0,5
13453.0,124,2,245.57999999999998,1,2,2.0,2
16394.0,8,8,741.44,3,5,4.0,6
17711.0,279,2,369.8,1,2,3.0,2
13865.0,78,4,437.81,1,4,3.0,8
16940.0,117,3,2879.89,1,3,5.0,4
14289.0,126,6,508.06,1,4,3.0,8
16208.0,245,2,534.06,1,2,3.0,2
17063.0,13,10,1247.1000000000001,3,5,4.0,6
13149.0,92,4,1210.68,1,4,4.0,8
15932.0,84,10,1565.04,1,5,5.0,1
17171.0,0,1,199.41,5,1,2.0,9
18231.0,43,6,1474.92,2,4,5.0,1
14004.0,35,7,2921.96,2,5,5.0,1
17139.0,23,15,7818.82,3,5,5.0,6
14513.0,55,3,166.65,2,3,2.0,2
13118.0,189,7,1053.15,1,5,4.0,8
15974.0,56,8,2868.21,2,5,5.0,1
17830.0,260,3,200.75,1,3,2.0,2
12565.0,7,2,131.17,3,2,1.0,7
12582.0,50,2,313.92,2,2,2.0,2
14231.0,49,4,769.51,2,4,4.0,8
14880.0,108,3,540.69,1,3,3.0,2
15121.0,238,2,399.07,1,2,3.0,2
17117.0,0,1,73.35,5,1,1.0,3
12945.0,0,1,264.25,5,1,2.0,9
18056.0,0,1,293.7,5,1,2.0,9
16072.0,0,1,138.15,5,1,1.0,3
16838.0,80,3,347.95,1,3,3.0,2
15543.0,0,1,117.91,5,1,1.0,3
13751.0,0,1,75.6,5,1,1.0,3
15847.0,250,2,278.04,1,2,2.0,2
13851.0,33,3,1536.08,2,3,5.0,4
13501.0,0,1,844.72,5,1,4.0,0
12633.0,71,5,1356.59,2,4,4.0,8
13345.0,11,2,297.75,3,2,2.0,7
13870.0,35,10,1693.35,2,5,5.0,1
17034.0,5,4,574.12,4,4,3.0,5
16592.0,8,18,3568.93,3,5,5.0,6
15712.0,62,5,842.9,2,4,4.0,8
13362.0,6,5,2681.39,4,4,5.0,6
14470.0,276,2,303.99,1,2,2.0,2
16841.0,101,6,1692.7,1,4,5.0,1
13753.0,0,1,710.66,5,1,4.0,0
13666.0,227,3,67.65,1,3,1.0,2
12361.0,0,1,174.9,5,1,2.0,9
14481.0,123,2,538.41,1,2,3.0,2
13792.0,221,2,183.05,1,2,2.0,2
17663.0,12,8,1535.67,3,5,5.0,6
13973.0,0,1,186.75,5,1,2.0,9
15990.0,243,2,604.01,1,2,3.0,2
13493.0,0,1,14.850000000000001,5,1,1.0,3
13684.0,0,2,64.23,5,2,1.0,3
13261.0,17,2,670.5,3,2,4.0,4
16598.0,8,2,140.7,3,2,1.0,7
14147.0,29,3,46.8,2,3,1.0,2
15951.0,7,3,559.57,3,3,3.0,5
13971.0,10,11,2446.52,3,5,5.0,6
17516.0,104,5,654.91,1,4,4.0,8
13630.0,70,11,839.34,2,5,4.0,1
14157.0,266,3,380.27000000000004,1,3,3.0,2
13636.0,86,6,713.33,1,4,4.0,8
13610.0,42,7,891.78,2,5,4.0,1
14745.0,29,5,1085.5,2,4,4.0,8
12781.0,42,3,590.54,2,3,3.0,4
14036.0,0,1,451.25,5,1,3.0,0
14616.0,0,1,10.08,5,1,1.0,3
16057.0,12,10,1893.07,3,5,5.0,6
15724.0,73,3,212.3,2,3,2.0,2
12458.0,213,2,612.38,1,2,3.0,2
12598.0,10,7,2103.43,3,5,5.0,6
13675.0,133,2,473.38,1,2,3.0,2
14227.0,59,13,2886.82,2,5,5.0,1
16668.0,101,6,286.56,1,4,2.0,2
16667.0,216,2,472.93,1,2,3.0,2
13509.0,44,5,662.6800000000001,2,4,4.0,8
15874.0,114,9,1541.99,1,5,5.0,1
16187.0,20,16,5388.96,3,5,5.0,6
16339.0,0,1,30.45,5,1,1.0,3
12509.0,0,1,124.5,5,1,1.0,3
14046.0,0,1,47.71,5,1,1.0,3
13292.0,246,2,418.45,1,2,3.0,2
16427.0,21,2,166.06,3,2,2.0,7
14056.0,14,29,5823.9,3,5,5.0,6
15656.0,133,4,569.4,1,4,3.0,8
12811.0,23,2,416.55,3,2,3.0,7
16518.0,209,3,372.67,1,3,3.0,2
17165.0,0,1,122.88,5,1,1.0,3
17462.0,9,3,599.69,3,3,3.0,5
14620.0,1,3,311.68,4,3,2.0,7
14740.0,6,4,1268.81,4,4,4.0,5
12428.0,83,11,4820.45,1,5,5.0,1
16078.0,0,1,79.2,5,1,1.0,3
16915.0,35,5,305.63,2,4,2.0,8
15676.0,9,5,2733.6,3,4,5.0,6
15709.0,0,1,69.65,5,1,1.0,3
15241.0,7,9,1329.16,3,5,4.0,6
12933.0,147,4,464.22,1,4,3.0,8
15092.0,68,2,279.61,2,2,2.0,2
12679.0,1,6,595.46,4,4,3.0,5
15319.0,0,1,145.0,5,1,1.0,3
16212.0,262,3,542.94,1,3,3.0,2
15257.0,0,1,40.2,5,1,1.0,3
14656.0,114,2,240.95000000000002,1,2,2.0,2
13884.0,82,5,664.15,1,4,4.0,8
12866.0,0,1,344.92,5,1,3.0,0
13166.0,1,2,347.1,4,2,3.0,7
16389.0,19,5,787.7099999999999,3,4,4.0,5
15416.0,91,4,2990.0,1,4,5.0,1
15733.0,0,1,112.4,5,1,1.0,3
16678.0,8,17,2468.75,3,5,5.0,6
12834.0,0,1,201.08,5,1,2.0,9
13722.0,11,4,1998.43,3,4,5.0,6
14934.0,9,3,1244.49,3,3,4.0,5
15067.0,204,3,1277.2,1,3,4.0,4
16128.0,19,5,1819.27,3,4,5.0,6
17770.0,14,3,286.57,3,3,2.0,7
15622.0,40,14,2773.36,2,5,5.0,1
15104.0,86,2,571.49,1,2,3.0,2
15643.0,5,6,417.35,4,4,3.0,5
16792.0,0,1,87.68,5,1,1.0,3
15031.0,26,4,468.34000000000003,3,4,3.0,5
15636.0,193,2,589.5600000000001,1,2,3.0,2
16217.0,10,4,243.59000000000003,3,4,2.0,5
17738.0,124,5,1348.8600000000001,1,4,4.0,8
17426.0,4,7,3880.29,4,5,5.0,6
16957.0,42,2,376.84000000000003,2,2,3.0,4
16571.0,23,5,1153.16,3,4,4.0,5
14483.0,132,2,129.2,1,2,1.0,2
15087.0,0,1,220.06,5,1,2.0,9
16709.0,115,5,1667.8300000000002,1,4,5.0,1
17856.0,48,4,106.76,2,4,1.0,2
15053.0,152,3,523.43,1,3,3.0,2
18218.0,5,4,278.9,4,4,2.0,5
16159.0,0,1,348.2,5,1,3.0,0
17995.0,0,1,23.6,5,1,1.0,3
17374.0,63,2,109.07000000000001,2,2,1.0,2
17789.0,0,1,191.65,5,1,2.0,9
17416.0,48,7,4556.58,2,5,5.0,1
17652.0,4,18,4208.08,4,5,5.0,6
13476.0,103,2,697.67,1,2,4.0,4
12817.0,0,1,126.03999999999999,5,1,1.0,3
15393.0,265,2,231.86,1,2,2.0,2
13014.0,8,16,1471.63,3,5,5.0,6
17508.0,0,1,387.31,5,1,3.0,0
13931.0,10,3,949.53,3,3,4.0,5
12541.0,144,3,721.38,1,3,4.0,4
13382.0,0,1,197.14000000000001,5,1,2.0,9
15220.0,64,7,1540.41,2,5,5.0,1
14570.0,0,2,190.21,5,2,2.0,9
14447.0,32,5,1147.33,2,4,4.0,8
13557.0,252,2,524.06,1,2,3.0,2
16449.0,7,3,593.44,3,3,3.0,5
12755.0,0,1,7.6,5,1,1.0,3
12547.0,83,2,151.79999999999998,1,2,1.0,2
17325.0,0,1,96.8,5,1,1.0,3
14995.0,242,2,204.68,1,2,2.0,2
16414.0,259,2,31.6,1,2,1.0,2
15681.0,7,6,1151.62,3,4,4.0,5
14670.0,0,2,403.58,5,2,3.0,0
15675.0,74,3,216.16,2,3,2.0,2
12584.0,6,16,939.35,4,5,4.0,6
17535.0,0,1,164.4,5,1,2.0,9
15400.0,56,3,208.6,2,3,2.0,2
14903.0,100,8,2380.88,1,5,5.0,1
14499.0,107,3,775.62,1,3,4.0,4
18211.0,18,5,515.0699999999999,3,4,3.0,5
14504.0,196,4,522.21,1,4,3.0,8
15572.0,21,7,1765.43,3,5,5.0,6
17107.0,42,6,7844.23,2,4,5.0,1
14247.0,0,1,104.12,5,1,1.0,3
15554.0,0,1,130.4,5,1,1.0,3
14915.0,6,3,233.33,4,3,2.0,7
16136.0,18,3,535.94,3,3,3.0,5
18280.0,0,1,137.0,5,1,1.0,3
12614.0,0,1,218.15,5,1,2.0,9
13344.0,210,3,1716.32,1,3,5.0,4
16621.0,96,4,282.71000000000004,1,4,2.0,2
17381.0,1,6,629.13,4,4,3.0,5
16225.0,105,5,1077.8700000000001,1,4,4.0,8
14214.0,20,7,933.99,3,5,4.0,6
14012.0,0,1,328.8,5,1,2.0,9
16356.0,30,4,210.32000000000002,2,4,2.0,8
16013.0,11,9,839.6999999999999,3,5,4.0,6
17654.0,0,1,80.65,5,1,1.0,3
15026.0,160,3,343.75,1,3,3.0,2
16517.0,0,1,154.75,5,1,1.0,3
14817.0,77,2,962.08,2,2,4.0,4
17092.0,37,4,1638.19,2,4,5.0,1
16242.0,10,8,3239.48,3,5,5.0,6
15869.0,0,2,119.4,5,2,1.0,3
17817.0,273,2,114.43,1,2,1.0,2
15234.0,0,1,187.88,5,1,2.0,9
15764.0,7,10,2567.77,3,5,5.0,6
15806.0,111,3,671.22,1,3,4.0,4
15819.0,82,4,1728.57,1,4,5.0,1
14586.0,0,1,202.44,5,1,2.0,9
15944.0,0,1,149.9,5,1,1.0,3
13340.0,89,6,2161.56,1,4,5.0,1
16917.0,0,1,121.9,5,1,1.0,3
14407.0,26,5,981.53,3,4,4.0,5
13908.0,47,5,1926.4,2,4,5.0,1
12758.0,160,2,1468.59,1,2,5.0,4
13975.0,97,7,2257.64,1,5,5.0,1
14730.0,64,8,1576.56,2,5,5.0,1
12623.0,0,1,269.1,5,1,2.0,9
14367.0,13,19,7175.6900000000005,3,5,5.0,6
13373.0,98,3,2726.17,1,3,5.0,4
16712.0,77,10,2557.6,2,5,5.0,1
17639.0,0,1,60.2,5,1,1.0,3
16426.0,5,10,1684.89,4,5,5.0,6
16495.0,273,2,446.81,1,2,3.0,2
14336.0,182,4,1281.1100000000001,1,4,4.0,8
14507.0,61,6,929.08,2,4,4.0,8
